,Unnamed: 0,Symbol  ,Date  ,Expiry  ,Strike Price  ,Call Price,Underlying Value  ,Put Price
29930,29930,NIFTY,19-Feb-2024,14-Mar-2024,21250.0,778.65,22122.25,160.65
29931,29931,NIFTY,19-Feb-2024,14-Mar-2024,21450.0,641.45,22122.25,222.05
29932,29932,NIFTY,19-Feb-2024,14-Mar-2024,21650.0,774.7,22122.25,123.4
29933,29933,NIFTY,19-Feb-2024,14-Mar-2024,20700.0,1220.2,22122.25,56.1
29934,29934,NIFTY,19-Feb-2024,14-Mar-2024,22700.0,141.95,22122.25,944.4
29935,29935,NIFTY,19-Feb-2024,14-Mar-2024,21700.0,690.0,22122.25,147.85
29936,29936,NIFTY,19-Feb-2024,14-Mar-2024,23150.0,38.0,22122.25,1323.6
29937,29937,NIFTY,19-Feb-2024,14-Mar-2024,22550.0,206.5,22122.25,829.8
29938,29938,NIFTY,19-Feb-2024,14-Mar-2024,22400.0,263.65,22122.25,404.0
29939,29939,NIFTY,19-Feb-2024,14-Mar-2024,20300.0,1583.25,22122.25,21.95
29940,29940,NIFTY,19-Feb-2024,14-Mar-2024,21100.0,890.65,22122.25,123.7
29941,29941,NIFTY,19-Feb-2024,14-Mar-2024,23800.0,14.1,22122.25,1928.1
29942,29942,NIFTY,19-Feb-2024,14-Mar-2024,21050.0,929.5,22122.25,112.9
29943,29943,NIFTY,19-Feb-2024,14-Mar-2024,21400.0,674.4,22122.25,89.65
29944,29944,NIFTY,19-Feb-2024,14-Mar-2024,23050.0,66.4,22122.25,1235.7
29945,29945,NIFTY,19-Feb-2024,14-Mar-2024,22250.0,244.15,22122.25,327.65
29946,29946,NIFTY,19-Feb-2024,14-Mar-2024,23550.0,19.0,22122.25,1690.25
29947,29947,NIFTY,19-Feb-2024,14-Mar-2024,21800.0,627.3,22122.25,174.2
29948,29948,NIFTY,19-Feb-2024,21-Mar-2024,20200.0,1863.1,22122.25,10.3
29949,29949,NIFTY,19-Feb-2024,21-Mar-2024,22750.0,157.15,22122.25,836.4
29950,29950,NIFTY,19-Feb-2024,21-Mar-2024,21500.0,740.35,22122.25,129.9
29951,29951,NIFTY,19-Feb-2024,21-Mar-2024,21300.0,887.35,22122.25,71.65
29952,29952,NIFTY,19-Feb-2024,21-Mar-2024,20900.0,1215.7,22122.25,58.0
29953,29953,NIFTY,19-Feb-2024,21-Mar-2024,22550.0,211.35,22122.25,692.0
29954,29954,NIFTY,19-Feb-2024,21-Mar-2024,21400.0,813.1,22122.25,151.85
29955,29955,NIFTY,19-Feb-2024,21-Mar-2024,20150.0,1911.4,22122.25,8.95
29956,29956,NIFTY,19-Feb-2024,21-Mar-2024,23050.0,95.35,22122.25,1072.5
29957,29957,NIFTY,19-Feb-2024,21-Mar-2024,22900.0,122.85,22122.25,951.05
29958,29958,NIFTY,19-Feb-2024,21-Mar-2024,21200.0,965.45,22122.25,105.6
29959,29959,NIFTY,19-Feb-2024,21-Mar-2024,21050.0,1087.8,22122.25,79.0
29960,29960,NIFTY,19-Feb-2024,21-Mar-2024,21000.0,1129.85,22122.25,65.05
29961,29961,NIFTY,19-Feb-2024,21-Mar-2024,23450.0,45.65,22122.25,1420.0
29962,29962,NIFTY,19-Feb-2024,21-Mar-2024,21350.0,849.45,22122.25,138.55
29963,29963,NIFTY,19-Feb-2024,21-Mar-2024,22050.0,482.3,22122.25,284.3
29964,29964,NIFTY,19-Feb-2024,21-Mar-2024,22250.0,350.0,22122.25,376.15
29965,29965,NIFTY,19-Feb-2024,21-Mar-2024,21250.0,926.0,22122.25,115.85
29966,29966,NIFTY,19-Feb-2024,21-Mar-2024,21850.0,517.35,22122.25,302.95
29967,29967,NIFTY,19-Feb-2024,21-Mar-2024,20800.0,1303.65,22122.25,46.65
29968,29968,NIFTY,19-Feb-2024,21-Mar-2024,20700.0,1393.5,22122.25,37.2
29969,29969,NIFTY,19-Feb-2024,21-Mar-2024,23100.0,87.4,22122.25,1114.2
29970,29970,NIFTY,19-Feb-2024,21-Mar-2024,22500.0,266.25,22122.25,492.0
29971,29971,NIFTY,19-Feb-2024,21-Mar-2024,21700.0,607.35,22122.25,160.5
29972,29972,NIFTY,19-Feb-2024,21-Mar-2024,22300.0,299.45,22122.25,531.85
29973,29973,NIFTY,19-Feb-2024,21-Mar-2024,20550.0,1531.25,22122.25,26.0
29974,29974,NIFTY,19-Feb-2024,21-Mar-2024,22700.0,168.75,22122.25,798.35
29975,29975,NIFTY,19-Feb-2024,21-Mar-2024,22200.0,415.35,22122.25,308.25
29976,29976,NIFTY,19-Feb-2024,21-Mar-2024,20450.0,1624.8,22122.25,20.2
29977,29977,NIFTY,19-Feb-2024,21-Mar-2024,23800.0,22.25,22122.25,1744.1
29978,29978,NIFTY,19-Feb-2024,21-Mar-2024,22800.0,144.45,22122.25,873.35
29979,29979,NIFTY,19-Feb-2024,21-Mar-2024,20600.0,1484.95,22122.25,29.35
29980,29980,NIFTY,19-Feb-2024,21-Mar-2024,20950.0,1172.5,22122.25,64.4
29981,29981,NIFTY,19-Feb-2024,21-Mar-2024,21600.0,672.05,22122.25,164.65
29982,29982,NIFTY,19-Feb-2024,21-Mar-2024,23350.0,61.05,22122.25,1330.4
29983,29983,NIFTY,19-Feb-2024,21-Mar-2024,23600.0,33.85,22122.25,1557.1
29984,29984,NIFTY,19-Feb-2024,21-Mar-2024,21150.0,1005.55,22122.25,96.05
29985,29985,NIFTY,19-Feb-2024,21-Mar-2024,22400.0,261.5,22122.25,593.25
29986,29986,NIFTY,19-Feb-2024,21-Mar-2024,22950.0,113.05,22122.25,990.9
29987,29987,NIFTY,19-Feb-2024,21-Mar-2024,22600.0,196.35,22122.25,726.65
29988,29988,NIFTY,19-Feb-2024,21-Mar-2024,21550.0,705.8,22122.25,193.45
29989,29989,NIFTY,19-Feb-2024,21-Mar-2024,21450.0,775.85,22122.25,164.25
29990,29990,NIFTY,19-Feb-2024,21-Mar-2024,21950.0,462.15,22122.25,347.05
29991,29991,NIFTY,19-Feb-2024,21-Mar-2024,20300.0,1767.1,22122.25,13.6
29992,29992,NIFTY,19-Feb-2024,21-Mar-2024,21900.0,581.55,22122.25,223.0
29993,29993,NIFTY,19-Feb-2024,21-Mar-2024,22000.0,545.45,22122.25,265.0
29994,29994,NIFTY,19-Feb-2024,21-Mar-2024,22850.0,133.3,22122.25,911.85
29995,29995,NIFTY,19-Feb-2024,21-Mar-2024,23550.0,37.45,22122.25,1511.05
29996,29996,NIFTY,19-Feb-2024,21-Mar-2024,22450.0,243.9,22122.25,625.3
29997,29997,NIFTY,19-Feb-2024,21-Mar-2024,23500.0,41.35,22122.25,1465.35
29998,29998,NIFTY,19-Feb-2024,21-Mar-2024,20650.0,1439.05,22122.25,33.05
29999,29999,NIFTY,19-Feb-2024,21-Mar-2024,20750.0,1348.35,22122.25,41.7
30000,30000,NIFTY,19-Feb-2024,21-Mar-2024,20350.0,1719.45,22122.25,15.55
30001,30001,NIFTY,19-Feb-2024,21-Mar-2024,21650.0,639.25,22122.25,161.85
30002,30002,NIFTY,19-Feb-2024,21-Mar-2024,20400.0,1672.0,22122.25,17.75
30003,30003,NIFTY,19-Feb-2024,21-Mar-2024,23400.0,50.3,22122.25,1375.0
30004,30004,NIFTY,19-Feb-2024,21-Mar-2024,21100.0,1046.35,22122.25,87.2
30005,30005,NIFTY,19-Feb-2024,21-Mar-2024,23750.0,26.0,22122.25,1696.95
30006,30006,NIFTY,19-Feb-2024,21-Mar-2024,22650.0,182.15,22122.25,762.1
30007,30007,NIFTY,19-Feb-2024,21-Mar-2024,20250.0,1815.0,22122.25,11.85
30008,30008,NIFTY,19-Feb-2024,21-Mar-2024,23700.0,27.5,22122.25,1650.1
30009,30009,NIFTY,19-Feb-2024,21-Mar-2024,22100.0,386.55,22122.25,302.85
30010,30010,NIFTY,19-Feb-2024,21-Mar-2024,20850.0,1259.45,22122.25,52.05
30011,30011,NIFTY,19-Feb-2024,21-Mar-2024,23150.0,80.0,22122.25,1156.45
30012,30012,NIFTY,19-Feb-2024,21-Mar-2024,23300.0,60.8,22122.25,1286.2
30013,30013,NIFTY,19-Feb-2024,21-Mar-2024,23250.0,66.75,22122.25,1242.45
30014,30014,NIFTY,19-Feb-2024,21-Mar-2024,22150.0,363.35,22122.25,290.7
30015,30015,NIFTY,19-Feb-2024,21-Mar-2024,23200.0,73.1,22122.25,1199.2
30016,30016,NIFTY,19-Feb-2024,21-Mar-2024,23650.0,30.5,22122.25,1603.45
30017,30017,NIFTY,19-Feb-2024,21-Mar-2024,23000.0,110.4,22122.25,1031.4
30018,30018,NIFTY,19-Feb-2024,21-Mar-2024,22350.0,280.0,22122.25,562.1
30019,30019,NIFTY,19-Feb-2024,21-Mar-2024,21750.0,576.4,22122.25,205.55
30020,30020,NIFTY,19-Feb-2024,21-Mar-2024,20500.0,1577.85,22122.25,22.95
30021,30021,NIFTY,19-Feb-2024,21-Mar-2024,21800.0,650.0,22122.25,201.4
30022,30022,NIFTY,19-Feb-2024,28-Mar-2024,22950.0,154.35,22122.25,730.0
30023,30023,NIFTY,19-Feb-2024,28-Mar-2024,23600.0,48.5,22122.25,1581.9
30024,30024,NIFTY,19-Feb-2024,28-Mar-2024,23400.0,68.6,22122.25,1127.0
30025,30025,NIFTY,19-Feb-2024,28-Mar-2024,20900.0,1402.85,22122.25,67.9
30026,30026,NIFTY,19-Feb-2024,28-Mar-2024,22450.0,346.25,22122.25,482.9
30027,30027,NIFTY,19-Feb-2024,28-Mar-2024,19900.0,1950.0,22122.25,18.65
30028,30028,NIFTY,19-Feb-2024,28-Mar-2024,21400.0,1036.4,22122.25,131.4
30029,30029,NIFTY,19-Feb-2024,28-Mar-2024,20800.0,1554.65,22122.25,58.9
30030,30030,NIFTY,19-Feb-2024,28-Mar-2024,20050.0,2149.85,22122.25,22.9
30031,30031,NIFTY,19-Feb-2024,28-Mar-2024,19600.0,2610.0,22122.25,4.75
30032,30032,NIFTY,19-Feb-2024,28-Mar-2024,22150.0,508.95,22122.25,341.7
30033,30033,NIFTY,19-Feb-2024,28-Mar-2024,20150.0,2034.0,22122.25,49.6
30034,30034,NIFTY,19-Feb-2024,28-Mar-2024,22750.0,219.5,22122.25,622.95
30035,30035,NIFTY,19-Feb-2024,28-Mar-2024,19650.0,2284.4,22122.25,60.0
30036,30036,NIFTY,19-Feb-2024,28-Mar-2024,18000.0,4283.15,22122.25,8.15
30037,30037,NIFTY,19-Feb-2024,28-Mar-2024,20000.0,2312.85,22122.25,22.8
30038,30038,NIFTY,19-Feb-2024,28-Mar-2024,23350.0,75.4,22122.25,1064.15
30039,30039,NIFTY,19-Feb-2024,28-Mar-2024,26000.0,6.05,22122.25,3629.35
30040,30040,NIFTY,19-Feb-2024,28-Mar-2024,22300.0,424.15,22122.25,405.5
30041,30041,NIFTY,19-Feb-2024,28-Mar-2024,21050.0,1263.9,22122.25,83.4
30042,30042,NIFTY,19-Feb-2024,28-Mar-2024,20750.0,1156.35,22122.25,55.15
30043,30043,NIFTY,19-Feb-2024,28-Mar-2024,19800.0,2540.0,22122.25,16.6
30044,30044,NIFTY,19-Feb-2024,28-Mar-2024,23850.0,31.3,22122.25,1785.45
30045,30045,NIFTY,19-Feb-2024,28-Mar-2024,22550.0,301.55,22122.25,533.55
30046,30046,NIFTY,19-Feb-2024,28-Mar-2024,14000.0,8100.0,22122.25,2.45
30047,30047,NIFTY,19-Feb-2024,28-Mar-2024,21150.0,1310.85,22122.25,94.5
30048,30048,NIFTY,19-Feb-2024,28-Mar-2024,20100.0,2270.0,22122.25,23.45
30049,30049,NIFTY,19-Feb-2024,28-Mar-2024,17000.0,5226.55,22122.25,5.75
30050,30050,NIFTY,19-Feb-2024,28-Mar-2024,20650.0,1552.6,22122.25,48.1
30051,30051,NIFTY,19-Feb-2024,28-Mar-2024,19000.0,3304.45,22122.25,11.45
30052,30052,NIFTY,19-Feb-2024,28-Mar-2024,20250.0,1955.8,22122.25,51.1
30053,30053,NIFTY,19-Feb-2024,28-Mar-2024,15000.0,7200.0,22122.25,2.5
30054,30054,NIFTY,19-Feb-2024,28-Mar-2024,21950.0,632.05,22122.25,267.85
30055,30055,NIFTY,19-Feb-2024,28-Mar-2024,21250.0,932.9,22122.25,105.7
30056,30056,NIFTY,19-Feb-2024,28-Mar-2024,22500.0,324.05,22122.25,504.35
30057,30057,NIFTY,19-Feb-2024,28-Mar-2024,22350.0,398.85,22122.25,425.4
30058,30058,NIFTY,19-Feb-2024,28-Mar-2024,21600.0,881.7,22122.25,171.85
30059,30059,NIFTY,19-Feb-2024,28-Mar-2024,20450.0,1208.75,22122.25,104.0
30060,30060,NIFTY,19-Feb-2024,28-Mar-2024,23150.0,111.2,22122.25,1092.1
30061,30061,NIFTY,19-Feb-2024,28-Mar-2024,20200.0,2175.0,22122.25,27.25
30062,30062,NIFTY,19-Feb-2024,28-Mar-2024,20850.0,1249.6,22122.25,137.7
30063,30063,NIFTY,19-Feb-2024,28-Mar-2024,20550.0,1600.3,22122.25,80.6
30064,30064,NIFTY,19-Feb-2024,28-Mar-2024,22100.0,539.15,22122.25,324.1
30065,30065,NIFTY,19-Feb-2024,28-Mar-2024,22400.0,373.75,22122.25,454.4
30066,30066,NIFTY,19-Feb-2024,28-Mar-2024,19950.0,2018.15,22122.25,52.0
30067,30067,NIFTY,19-Feb-2024,28-Mar-2024,21800.0,737.05,22122.25,224.65
30068,30068,NIFTY,19-Feb-2024,28-Mar-2024,23750.0,36.7,22122.25,1702.95
30069,30069,NIFTY,19-Feb-2024,28-Mar-2024,20400.0,1877.0,22122.25,33.95
30070,30070,NIFTY,19-Feb-2024,28-Mar-2024,22800.0,202.25,22122.25,669.6
30071,30071,NIFTY,19-Feb-2024,28-Mar-2024,20350.0,1339.55,22122.25,65.5
30072,30072,NIFTY,19-Feb-2024,28-Mar-2024,22050.0,568.0,22122.25,303.35
30073,30073,NIFTY,19-Feb-2024,28-Mar-2024,23450.0,64.35,22122.25,1526.5
30074,30074,NIFTY,19-Feb-2024,28-Mar-2024,22700.0,239.85,22122.25,608.65
30075,30075,NIFTY,19-Feb-2024,28-Mar-2024,20950.0,1127.65,22122.25,73.25
30076,30076,NIFTY,19-Feb-2024,28-Mar-2024,19500.0,2780.3,22122.25,14.05
30077,30077,NIFTY,19-Feb-2024,28-Mar-2024,25000.0,8.25,22122.25,2646.3
30078,30078,NIFTY,19-Feb-2024,28-Mar-2024,19850.0,2330.25,22122.25,66.85
30079,30079,NIFTY,19-Feb-2024,28-Mar-2024,22250.0,452.55,22122.25,385.15
30080,30080,NIFTY,19-Feb-2024,28-Mar-2024,22850.0,188.4,22122.25,704.25
30081,30081,NIFTY,19-Feb-2024,28-Mar-2024,21650.0,846.15,22122.25,184.7
30082,30082,NIFTY,19-Feb-2024,28-Mar-2024,22200.0,478.35,22122.25,361.9
30083,30083,NIFTY,19-Feb-2024,28-Mar-2024,21300.0,1137.0,22122.25,114.85
30084,30084,NIFTY,19-Feb-2024,28-Mar-2024,24000.0,25.9,22122.25,1679.65
30085,30085,NIFTY,19-Feb-2024,28-Mar-2024,19700.0,2530.0,22122.25,15.3
30086,30086,NIFTY,19-Feb-2024,28-Mar-2024,21850.0,705.15,22122.25,239.35
30087,30087,NIFTY,19-Feb-2024,28-Mar-2024,19550.0,2607.5,22122.25,16.25
30088,30088,NIFTY,19-Feb-2024,28-Mar-2024,22650.0,256.85,22122.25,586.0
30089,30089,NIFTY,19-Feb-2024,28-Mar-2024,21350.0,999.0,22122.25,123.8
30090,30090,NIFTY,19-Feb-2024,28-Mar-2024,21200.0,1203.85,22122.25,101.3
30091,30091,NIFTY,19-Feb-2024,28-Mar-2024,23050.0,132.55,22122.25,963.0
30092,30092,NIFTY,19-Feb-2024,28-Mar-2024,20600.0,1735.0,22122.25,45.05
30093,30093,NIFTY,19-Feb-2024,28-Mar-2024,21550.0,990.8,22122.25,162.7
30094,30094,NIFTY,19-Feb-2024,28-Mar-2024,19750.0,2221.2,22122.25,51.0
30095,30095,NIFTY,19-Feb-2024,28-Mar-2024,21900.0,671.5,22122.25,255.05
30096,30096,NIFTY,19-Feb-2024,28-Mar-2024,21500.0,966.05,22122.25,151.75
30097,30097,NIFTY,19-Feb-2024,28-Mar-2024,20500.0,1828.1,22122.25,41.1
30098,30098,NIFTY,19-Feb-2024,28-Mar-2024,23250.0,90.15,22122.25,996.95
30099,30099,NIFTY,19-Feb-2024,28-Mar-2024,21700.0,813.55,22122.25,197.35
30100,30100,NIFTY,19-Feb-2024,28-Mar-2024,23200.0,100.75,22122.25,960.0
30101,30101,NIFTY,19-Feb-2024,28-Mar-2024,27000.0,4.0,22122.25,4575.0
30102,30102,NIFTY,19-Feb-2024,28-Mar-2024,20300.0,1736.3,22122.25,29.6
30103,30103,NIFTY,19-Feb-2024,28-Mar-2024,23700.0,40.0,22122.25,1662.25
30104,30104,NIFTY,19-Feb-2024,28-Mar-2024,21000.0,1385.45,22122.25,80.2
30105,30105,NIFTY,19-Feb-2024,28-Mar-2024,22900.0,171.95,22122.25,748.6
30106,30106,NIFTY,19-Feb-2024,28-Mar-2024,20700.0,1700.0,22122.25,51.65
30107,30107,NIFTY,19-Feb-2024,28-Mar-2024,23500.0,60.2,22122.25,1216.75
30108,30108,NIFTY,19-Feb-2024,28-Mar-2024,21750.0,762.55,22122.25,210.8
30109,30109,NIFTY,19-Feb-2024,28-Mar-2024,23650.0,45.0,22122.25,1621.9
30110,30110,NIFTY,19-Feb-2024,28-Mar-2024,23100.0,120.1,22122.25,845.45
30111,30111,NIFTY,19-Feb-2024,28-Mar-2024,23300.0,83.3,22122.25,1023.0
30112,30112,NIFTY,19-Feb-2024,28-Mar-2024,16000.0,6255.0,22122.25,3.45
30113,30113,NIFTY,19-Feb-2024,28-Mar-2024,22000.0,604.05,22122.25,287.25
30114,30114,NIFTY,19-Feb-2024,28-Mar-2024,23800.0,34.35,22122.25,1744.05
30115,30115,NIFTY,19-Feb-2024,28-Mar-2024,21450.0,907.4,22122.25,141.8
30116,30116,NIFTY,19-Feb-2024,28-Mar-2024,23550.0,53.35,22122.25,1334.8
30117,30117,NIFTY,19-Feb-2024,28-Mar-2024,21100.0,1295.3,22122.25,89.85
30118,30118,NIFTY,19-Feb-2024,28-Mar-2024,23000.0,146.3,22122.25,815.85
30119,30119,NIFTY,19-Feb-2024,28-Mar-2024,22600.0,279.8,22122.25,560.05
30120,30120,NIFTY,19-Feb-2024,25-Apr-2024,21750.0,840.3,22122.25,275.0
30121,30121,NIFTY,19-Feb-2024,25-Apr-2024,21400.0,878.3,22122.25,202.4
30122,30122,NIFTY,19-Feb-2024,25-Apr-2024,23650.0,112.95,22122.25,1982.1
30123,30123,NIFTY,19-Feb-2024,25-Apr-2024,22400.0,601.0,22122.25,515.0
30124,30124,NIFTY,19-Feb-2024,25-Apr-2024,20850.0,1139.95,22122.25,271.15
30125,30125,NIFTY,19-Feb-2024,25-Apr-2024,19900.0,1885.0,22122.25,82.85
30126,30126,NIFTY,19-Feb-2024,25-Apr-2024,20350.0,1511.75,22122.25,151.7
30127,30127,NIFTY,19-Feb-2024,25-Apr-2024,19700.0,2060.25,22122.25,52.2
30128,30128,NIFTY,19-Feb-2024,25-Apr-2024,20900.0,1105.75,22122.25,117.6
30129,30129,NIFTY,19-Feb-2024,25-Apr-2024,23350.0,194.8,22122.25,1727.15
30130,30130,NIFTY,19-Feb-2024,25-Apr-2024,19750.0,2016.0,22122.25,74.0
30131,30131,NIFTY,19-Feb-2024,25-Apr-2024,20600.0,1319.6,22122.25,52.5
30132,30132,NIFTY,19-Feb-2024,25-Apr-2024,22700.0,455.6,22122.25,650.0
30133,30133,NIFTY,19-Feb-2024,25-Apr-2024,21650.0,663.45,22122.25,250.4
30134,30134,NIFTY,19-Feb-2024,25-Apr-2024,20550.0,1357.05,22122.25,193.5
30135,30135,NIFTY,19-Feb-2024,25-Apr-2024,20050.0,1757.1,22122.25,102.3
30136,30136,NIFTY,19-Feb-2024,25-Apr-2024,21900.0,950.0,22122.25,332.2
30137,30137,NIFTY,19-Feb-2024,25-Apr-2024,21300.0,852.8,22122.25,180.6
30138,30138,NIFTY,19-Feb-2024,25-Apr-2024,22650.0,418.85,22122.25,1183.8
30139,30139,NIFTY,19-Feb-2024,25-Apr-2024,23800.0,112.5,22122.25,2113.5
30140,30140,NIFTY,19-Feb-2024,25-Apr-2024,21500.0,1166.8,22122.25,225.2
30141,30141,NIFTY,19-Feb-2024,25-Apr-2024,22850.0,235.4,22122.25,1331.45
30142,30142,NIFTY,19-Feb-2024,25-Apr-2024,23100.0,269.0,22122.25,1070.2
30143,30143,NIFTY,19-Feb-2024,25-Apr-2024,21600.0,1076.0,22122.25,250.85
30144,30144,NIFTY,19-Feb-2024,25-Apr-2024,22450.0,342.1,22122.25,1045.15
30145,30145,NIFTY,19-Feb-2024,25-Apr-2024,22800.0,394.35,22122.25,723.0
30146,30146,NIFTY,19-Feb-2024,25-Apr-2024,19650.0,2104.85,22122.25,57.1
30147,30147,NIFTY,19-Feb-2024,25-Apr-2024,22950.0,212.35,22122.25,1406.65
30148,30148,NIFTY,19-Feb-2024,25-Apr-2024,19950.0,1842.0,22122.25,89.0
30149,30149,NIFTY,19-Feb-2024,25-Apr-2024,21150.0,943.2,22122.25,126.1
30150,30150,NIFTY,19-Feb-2024,25-Apr-2024,20000.0,2460.0,22122.25,47.05
30151,30151,NIFTY,19-Feb-2024,25-Apr-2024,21250.0,1328.05,22122.25,220.1
30152,30152,NIFTY,19-Feb-2024,25-Apr-2024,23300.0,148.25,22122.25,1685.75
30153,30153,NIFTY,19-Feb-2024,25-Apr-2024,21450.0,767.95,22122.25,330.0
30154,30154,NIFTY,19-Feb-2024,25-Apr-2024,22250.0,540.35,22122.25,915.05
30155,30155,NIFTY,19-Feb-2024,25-Apr-2024,21000.0,1581.45,22122.25,132.7
30156,30156,NIFTY,19-Feb-2024,25-Apr-2024,20750.0,1211.0,22122.25,243.95
30157,30157,NIFTY,19-Feb-2024,25-Apr-2024,21950.0,846.0,22122.25,348.55
30158,30158,NIFTY,19-Feb-2024,25-Apr-2024,20650.0,1282.65,22122.25,217.35
30159,30159,NIFTY,19-Feb-2024,25-Apr-2024,20800.0,1174.75,22122.25,103.65
30160,30160,NIFTY,19-Feb-2024,25-Apr-2024,19600.0,2149.7,22122.25,31.95
30161,30161,NIFTY,19-Feb-2024,25-Apr-2024,22750.0,279.45,22122.25,1256.1
30162,30162,NIFTY,19-Feb-2024,25-Apr-2024,23050.0,191.9,22122.25,1484.45
30163,30163,NIFTY,19-Feb-2024,25-Apr-2024,23550.0,182.75,22122.25,1895.9
30164,30164,NIFTY,19-Feb-2024,25-Apr-2024,23200.0,164.2,22122.25,1604.1
30165,30165,NIFTY,19-Feb-2024,25-Apr-2024,20100.0,1715.15,22122.25,45.1
30166,30166,NIFTY,19-Feb-2024,25-Apr-2024,21350.0,823.9,22122.25,230.5
30167,30167,NIFTY,19-Feb-2024,25-Apr-2024,20500.0,2026.0,22122.25,78.45
30168,30168,NIFTY,19-Feb-2024,25-Apr-2024,19850.0,1928.35,22122.25,46.0
30169,30169,NIFTY,19-Feb-2024,25-Apr-2024,21050.0,1006.45,22122.25,334.1
30170,30170,NIFTY,19-Feb-2024,25-Apr-2024,21800.0,940.0,22122.25,304.35
30171,30171,NIFTY,19-Feb-2024,25-Apr-2024,20950.0,1072.05,22122.25,301.5
30172,30172,NIFTY,19-Feb-2024,25-Apr-2024,22900.0,362.95,22122.25,760.0
30173,30173,NIFTY,19-Feb-2024,25-Apr-2024,20150.0,1673.65,22122.25,33.0
30174,30174,NIFTY,19-Feb-2024,25-Apr-2024,23500.0,165.15,22122.25,1165.35
30175,30175,NIFTY,19-Feb-2024,25-Apr-2024,22100.0,762.8,22122.25,403.75
30176,30176,NIFTY,19-Feb-2024,25-Apr-2024,23250.0,138.0,22122.25,1644.75
30177,30177,NIFTY,19-Feb-2024,25-Apr-2024,20400.0,1472.35,22122.25,161.45
30178,30178,NIFTY,19-Feb-2024,25-Apr-2024,23000.0,315.3,22122.25,837.9
30179,30179,NIFTY,19-Feb-2024,25-Apr-2024,21700.0,1025.3,22122.25,276.95
30180,30180,NIFTY,19-Feb-2024,25-Apr-2024,23400.0,200.0,22122.25,1768.85
30181,30181,NIFTY,19-Feb-2024,25-Apr-2024,22300.0,638.9,22122.25,479.95
30182,30182,NIFTY,19-Feb-2024,25-Apr-2024,22200.0,695.15,22122.25,439.65
30183,30183,NIFTY,19-Feb-2024,25-Apr-2024,22350.0,425.0,22122.25,979.0
30184,30184,NIFTY,19-Feb-2024,25-Apr-2024,23600.0,144.0,22122.25,1938.85
30185,30185,NIFTY,19-Feb-2024,25-Apr-2024,22600.0,472.2,22122.25,1148.4
30186,30186,NIFTY,19-Feb-2024,25-Apr-2024,23450.0,163.0,22122.25,1810.85
30187,30187,NIFTY,19-Feb-2024,25-Apr-2024,20450.0,1433.45,22122.25,171.65
30188,30188,NIFTY,19-Feb-2024,25-Apr-2024,22500.0,527.2,22122.25,563.25
30189,30189,NIFTY,19-Feb-2024,25-Apr-2024,22050.0,822.25,22122.25,366.4
30190,30190,NIFTY,19-Feb-2024,25-Apr-2024,23150.0,173.05,22122.25,1563.8
30191,30191,NIFTY,19-Feb-2024,25-Apr-2024,20300.0,1551.6,22122.25,142.4
30192,30192,NIFTY,19-Feb-2024,25-Apr-2024,21100.0,974.55,22122.25,146.0
30193,30193,NIFTY,19-Feb-2024,25-Apr-2024,21200.0,912.45,22122.25,162.85
30194,30194,NIFTY,19-Feb-2024,25-Apr-2024,22000.0,823.35,22122.25,367.85
30195,30195,NIFTY,19-Feb-2024,25-Apr-2024,23750.0,89.2,22122.25,2069.45
30196,30196,NIFTY,19-Feb-2024,25-Apr-2024,22150.0,600.35,22122.25,418.3
30197,30197,NIFTY,19-Feb-2024,25-Apr-2024,22550.0,441.3,22122.25,1113.45
30198,30198,NIFTY,19-Feb-2024,25-Apr-2024,21550.0,714.45,22122.25,242.0
30199,30199,NIFTY,19-Feb-2024,25-Apr-2024,20200.0,1632.55,22122.25,125.15
30200,30200,NIFTY,19-Feb-2024,25-Apr-2024,21850.0,932.1,22122.25,337.2
30201,30201,NIFTY,19-Feb-2024,25-Apr-2024,20700.0,1247.0,22122.25,93.45
30202,30202,NIFTY,19-Feb-2024,25-Apr-2024,19800.0,1972.0,22122.25,71.65
30203,30203,NIFTY,19-Feb-2024,25-Apr-2024,20250.0,1591.85,22122.25,133.55
30204,30204,NIFTY,19-Feb-2024,25-Apr-2024,23700.0,128.85,22122.25,1310.0
30205,30205,NIFTY,19-Feb-2024,27-Jun-2024,23000.0,738.0,22122.25,1033.65
30206,30206,NIFTY,19-Feb-2024,27-Jun-2024,21000.0,1996.15,22122.25,341.65
30207,30207,NIFTY,19-Feb-2024,27-Jun-2024,22000.0,1288.1,22122.25,612.45
30208,30208,NIFTY,19-Feb-2024,27-Jun-2024,19000.0,3645.45,22122.25,95.5
30209,30209,NIFTY,19-Feb-2024,27-Jun-2024,17000.0,5010.65,22122.25,34.2
30210,30210,NIFTY,19-Feb-2024,27-Jun-2024,18000.0,4545.0,22122.25,49.05
30211,30211,NIFTY,19-Feb-2024,27-Jun-2024,15000.0,4599.25,22122.25,3.05
30212,30212,NIFTY,19-Feb-2024,27-Jun-2024,27000.0,331.6,22122.25,8206.0
30213,30213,NIFTY,19-Feb-2024,27-Jun-2024,26000.0,68.65,22122.25,8015.6
30214,30214,NIFTY,19-Feb-2024,27-Jun-2024,25000.0,169.35,22122.25,7199.55
30215,30215,NIFTY,19-Feb-2024,27-Jun-2024,24000.0,376.2,22122.25,1637.75
